gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue
3860270051;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/121009497;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.68922;-83.631163;9772.0;;;;;;05/05/2022;5;5;2022;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;121009497;;sebastiaanbosma;10/6/2022 03:22;CC_BY_NC_4_0;dbbright;dbbright;;;4/11/2022 10:02;;COORDINATE_ROUNDED
3859638425;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/119121242;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;concolor;SUBSPECIES;Puma concolor concolor;Puma concolor concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.543367;-83.576614;7305.0;;;;;;28/02/2013;28;2;2013;7193927;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;119121242;;sonotashorty;28/5/2022 20:10;CC_BY_NC_4_0;sonotashorty;sonotashorty;;;4/11/2022 10:02;StillImage;COORDINATE_ROUNDED
3859458920;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/120849392;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.438659;-83.351728;15067.0;;;;;;01/04/2016;1;4;2016;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;120849392;;azuquitboy;8/6/2022 18:42;CC_BY_NC_4_0;azuquitboy;azuquitboy;;;4/11/2022 10:02;StillImage;COORDINATE_ROUNDED
3802345626;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/118217001;Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;;SPECIES;Panthera onca (Linnaeus, 1758);Panthera onca;;CR;;Guanacaste;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;11.02931;-85.592733;31158.0;;;;;;22/05/2022;22;5;2022;5219426;5219426;HUMAN_OBSERVATION;iNaturalist;Observations;118217001;;Michelle Monge-Velazquez;22/5/2022 16:57;CC_BY_4_0;Michelle Monge-Velazquez;Michelle Monge-Velazquez;;;4/11/2022 10:02;StillImage;COORDINATE_ROUNDED
3772653488;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/107157336;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus tigrinus;;SPECIES;Leopardus tigrinus (Schreber, 1775);Leopardus tigrinus;;CR;;Alajuela;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.126253;-84.323073;31208.0;;;;;;13/02/2022;13;2;2022;2434930;2434930;HUMAN_OBSERVATION;iNaturalist;Observations;107157336;;Jaime Marcelo Aranda Sánchez;23/2/2022 00:03;CC_BY_NC_4_0;Jean Carlo Barrantes Rodríguez;Jean Carlo Barrantes Rodríguez;;;4/11/2022 09:58;StillImage;COORDINATE_ROUNDED
3772567637;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/115602065;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma yagouaroundi;;SPECIES;Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803);Herpailurus yagouaroundi;;CR;;Guanacaste;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.663596;-85.472067;184.0;;;;;;04/05/2022;4;5;2022;5787224;2435146;HUMAN_OBSERVATION;iNaturalist;Observations;115602065;;Jairo Moya Vargas;6/5/2022 04:48;CC_BY_NC_4_0;Jairo Moya Vargas;Jairo Moya Vargas;;;4/11/2022 09:59;StillImage;COORDINATE_ROUNDED
3764373139;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/113055693;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.458845;-83.587044;;;;;;;08/04/2022;8;4;2022;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;113055693;;Michal Sloviak;27/4/2022 05:05;CC_BY_NC_4_0;penguinroad;penguinroad;;;4/11/2022 09:58;StillImage;COORDINATE_ROUNDED
3764365736;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/112627956;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.458567;-83.587722;5.0;;;;;;22/04/2022;22;4;2022;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;112627956;;Michele Chiacchio;24/4/2022 09:41;CC_BY_NC_4_0;jackpete1;jackpete1;;;4/11/2022 10:02;StillImage;COORDINATE_ROUNDED
3760110340;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/111856847;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma yagouaroundi;;SPECIES;Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803);Herpailurus yagouaroundi;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;9.303332;-83.860776;55.0;;;;;;06/01/2021;6;1;2021;5787224;2435146;HUMAN_OBSERVATION;iNaturalist;Observations;111856847;;drewdavis74;17/4/2022 23:33;CC_BY_NC_4_0;drewdavis74;drewdavis74;;;4/11/2022 10:02;StillImage;COORDINATE_ROUNDED
3760036716;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/111254554;Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;;SPECIES;Panthera onca (Linnaeus, 1758);Panthera onca;;CR;;Limón;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.59766;-83.528661;31189.0;;;;;;12/04/2022;12;4;2022;5219426;5219426;HUMAN_OBSERVATION;iNaturalist;Observations;111254554;;Jonas Konicek;12/4/2022 23:11;CC_BY_NC_4_0;Jonas Konicek;Jonas Konicek;;;4/11/2022 09:58;StillImage;COORDINATE_ROUNDED
3705522531;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/107420147;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Alajuela;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.439739;-84.708005;15.0;;;;;;24/02/2022;24;2;2022;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;107420147;;Jaime Marcelo Aranda Sánchez;25/2/2022 17:03;CC_BY_NC_4_0;Nick Tepper;Nick Tepper;;;4/11/2022 09:58;StillImage;COORDINATE_ROUNDED
3499499116;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/106787139;Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;;SPECIES;Panthera onca (Linnaeus, 1758);Panthera onca;;CR;;Guanacaste;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.865281;-85.798497;31169.0;;;;;;15/02/2011;15;2;2011;5219426;5219426;HUMAN_OBSERVATION;iNaturalist;Observations;106787139;;Thijs Valkenburg;15/2/2022 08:01;CC_BY_NC_4_0;Thijs Valkenburg;Thijs Valkenburg;;;4/11/2022 09:58;StillImage;COORDINATE_ROUNDED
3468772403;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/104000943;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;9.342408;-83.941417;156.0;;;;;;30/12/2021;30;12;2021;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;104000943;;julnavda;31/12/2021 01:10;CC_BY_NC_4_0;julnavda;julnavda;;;4/11/2022 10:02;StillImage;COORDINATE_ROUNDED
3466405123;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/105998748;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Alajuela;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.435938;-84.702904;31189.0;;;;;;01/02/2022;1;2;2022;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;105998748;;lindseypetrie;2/2/2022 02:38;CC_BY_NC_4_0;lindseypetrie;lindseypetrie;;;4/11/2022 10:02;StillImage;COORDINATE_ROUNDED
3457185814;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/103577318;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.631942;-83.728829;357.0;;;;;;21/12/2021;21;12;2021;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;103577318;;Daniel Petersen;24/12/2021 14:41;CC_BY_NC_4_0;Daniel Petersen;Daniel Petersen;;;4/11/2022 10:01;StillImage;COORDINATE_ROUNDED
3456900832;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/101957577;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Alajuela;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.496224;-84.629044;31189.0;;;;;;08/11/2021;8;11;2021;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;101957577;;Jeremy P.;26/11/2021 19:54;CC_BY_NC_4_0;Jeremy P.;Jeremy P.;;;4/11/2022 10:01;StillImage;COORDINATE_ROUNDED
3456465760;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/102801040;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.463965;-83.55179;16342.0;;;;;;06/12/2021;6;12;2021;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;102801040;;thebirdsandthebees1;10/12/2021 04:31;CC_BY_NC_4_0;thebirdsandthebees1;thebirdsandthebees1;;;4/11/2022 09:58;StillImage;COORDINATE_ROUNDED
3455848354;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/104732923;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.619177;-83.734288;59.0;;;;;;10/01/2022;10;1;2022;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;104732923;;Lara Brenner;11/1/2022 00:12;CC_BY_NC_4_0;Lara Brenner;Lara Brenner;;;4/11/2022 10:02;StillImage;COORDINATE_ROUNDED
3455828560;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/104572541;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;;SPECIES;Leopardus wiedii (Schinz, 1821);Leopardus wiedii;;CR;;Guanacaste;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.302784;-84.621466;31199.0;;;;;;01/01/2022;1;1;2022;2434950;2434950;HUMAN_OBSERVATION;iNaturalist;Observations;104572541;;Jaime Marcelo Aranda Sánchez;14/1/2022 00:01;CC_BY_NC_4_0;Richard Joyce;Richard Joyce;;;4/11/2022 09:58;StillImage;COORDINATE_ROUNDED
3415601848;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/101461498;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.295727;-84.80044;122.0;;;;;;06/09/2021;6;9;2021;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;101461498;;Carlos Guindon;19/11/2021 13:12;CC_BY_NC_4_0;Carlos Guindon;Carlos Guindon;;;4/11/2022 09:58;StillImage;COORDINATE_ROUNDED
3407933977;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/99982750;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.395056;-83.336273;;;;;;;01/11/2021;1;11;2021;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;99982750;;Michelle Monge-Velazquez;1/11/2021 15:43;CC_BY_NC_4_0;Michelle Monge-Velazquez;Michelle Monge-Velazquez;;;4/11/2022 10:01;StillImage;
3398773166;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/98443179;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Guanacaste;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.859814;-85.610634;;;;;;;16/10/2021;16;10;2021;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;98443179;;Federico A. Chinchilla Romero;17/10/2021 01:16;CC_BY_NC_4_0;Federico A. Chinchilla Romero;Federico A. Chinchilla Romero;;;4/11/2022 10:01;StillImage;COORDINATE_ROUNDED
3384876373;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/95292943;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.673717;-83.475477;67382.0;;;;;;12/05/2021;12;5;2021;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;95292943;;BioSur Foundation Costa Rica;18/9/2021 18:08;CC_BY_NC_4_0;BioSur Foundation Costa Rica;BioSur Foundation Costa Rica;;;4/11/2022 10:01;StillImage;
3384855618;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/94495239;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;;SPECIES;Leopardus wiedii (Schinz, 1821);Leopardus wiedii;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.385484;-84.923203;31199.0;;;;;;07/09/2021;7;9;2021;2434950;2434950;HUMAN_OBSERVATION;iNaturalist;Observations;94495239;;Carlos Guindon;11/9/2021 21:29;CC_BY_NC_4_0;Carlos Guindon;Carlos Guindon;;;4/11/2022 10:02;StillImage;COORDINATE_ROUNDED
3384734784;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/95709022;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Guanacaste;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.876837;-85.582998;99.0;;;;;;21/09/2021;21;9;2021;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;95709022;;Michelle Monge-Velazquez;21/9/2021 23:29;CC_BY_NC_4_0;Michelle Monge-Velazquez;Michelle Monge-Velazquez;;;4/11/2022 10:03;StillImage;COORDINATE_ROUNDED
3384336600;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/94494361;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.29174;-84.800993;1130.0;;;;;;06/09/2021;6;9;2021;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;94494361;;Carlos Guindon;11/9/2021 21:24;CC_BY_NC_4_0;Carlos Guindon;Carlos Guindon;;;4/11/2022 10:01;StillImage;COORDINATE_ROUNDED
3337559907;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/90794984;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.408661;-83.327498;9.0;;;;;;11/08/2021;11;8;2021;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;90794984;;Marvin López M.;11/8/2021 17:02;CC_BY_NC_4_0;Marvin López M.;Marvin López M.;;;4/11/2022 09:57;StillImage;COORDINATE_ROUNDED
3333401669;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/88270427;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.632044;-83.720297;9.0;;;;;;15/07/2021;15;7;2021;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;88270427;;Tiziano Luka Pesci Rubilar;23/7/2021 17:52;CC_BY_NC_4_0;Rebeca Quirós;Rebeca Quirós;;;4/11/2022 10:01;;COORDINATE_ROUNDED
3325502794;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/85490861;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Alajuela;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.715132;-85.007923;54.0;;;;;;01/07/2021;1;7;2021;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;85490861;;Sofía Pastor Parajeles;3/7/2021 16:59;CC_BY_NC_4_0;Sofía Pastor Parajeles;Sofía Pastor Parajeles;;;4/11/2022 09:57;StillImage;COORDINATE_ROUNDED
3314547422;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/84224884;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Alajuela;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.70198;-84.996605;48.0;;;;;;23/06/2021;23;6;2021;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;84224884;;Sofía Pastor Parajeles;23/6/2021 20:39;CC_BY_NC_4_0;Sofía Pastor Parajeles;Sofía Pastor Parajeles;;;4/11/2022 10:01;StillImage;
3307298689;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/82810053;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;;SPECIES;Leopardus wiedii (Schinz, 1821);Leopardus wiedii;;CR;;Alajuela;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.567064;-84.773261;31189.0;;;;;;05/12/2015;5;12;2015;2434950;2434950;HUMAN_OBSERVATION;iNaturalist;Observations;82810053;;David Garrigues;13/6/2021 09:10;CC_BY_NC_4_0;David Garrigues;David Garrigues;;;4/11/2022 09:58;StillImage;COORDINATE_ROUNDED
3307258068;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/82809934;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;;SPECIES;Leopardus wiedii (Schinz, 1821);Leopardus wiedii;;CR;;Alajuela;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.558868;-84.602177;31189.0;;;;;;05/12/2015;5;12;2015;2434950;2434950;HUMAN_OBSERVATION;iNaturalist;Observations;82809934;;David Garrigues;13/6/2021 09:09;CC_BY_NC_4_0;David Garrigues;David Garrigues;;;4/11/2022 10:01;StillImage;COORDINATE_ROUNDED
3302057398;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/81502744;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Guanacaste;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.836068;-85.619334;67.0;;;;;;03/06/2021;3;6;2021;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;81502744;;Michelle Monge-Velazquez;4/6/2021 00:10;CC_BY_NC_4_0;Michelle Monge-Velazquez;Michelle Monge-Velazquez;;;4/11/2022 09:57;StillImage;COORDINATE_ROUNDED
3301973250;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/81200915;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;9.747438;-85.217745;76.0;;;;;;01/06/2021;1;6;2021;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;81200915;;Zak;2/6/2021 12:05;CC_BY_NC_4_0;jefferson_1;jefferson_1;;;4/11/2022 10:02;StillImage;COORDINATE_ROUNDED
3124895397;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/80059056;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;9.608214;-85.111102;456.0;;;;;;21/07/2019;21;7;2019;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;80059056;;Alejandro Garza Garcia;24/5/2021 03:15;CC_BY_NC_4_0;Alejandro Garza Garcia;Alejandro Garza Garcia;;;4/11/2022 09:57;StillImage;COORDINATE_ROUNDED
3113421844;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/78541978;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Guanacaste;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;11.049293;-85.470129;1347.0;;;;;;12/05/2021;12;5;2021;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;78541978;;Jairo Moya Vargas;13/5/2021 04:10;CC_BY_NC_4_0;Jairo Moya Vargas;Jairo Moya Vargas;;;4/11/2022 10:01;StillImage;COORDINATE_ROUNDED
3097275563;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/73407648;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Alajuela;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;10.377738;-84.61128;2538.0;;;;;;04/04/2021;4;4;2021;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;73407648;;Jaime Marcelo Aranda Sánchez;9/4/2021 22:42;CC_BY_NC_4_0;nubegris;nubegris;;;4/11/2022 09:57;StillImage;COORDINATE_ROUNDED
3079910798;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/73053113;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.450145;-83.567897;164.0;;;;;;19/02/2015;19;2;2015;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;73053113;;gernotkunz;5/4/2021 21:48;CC_BY_NC_4_0;gernotkunz;gernotkunz;;;4/11/2022 09:56;;COORDINATE_ROUNDED
3079872785;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/73053107;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.450145;-83.567897;164.0;;;;;;19/02/2015;19;2;2015;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;73053107;;gernotkunz;5/4/2021 21:48;CC_BY_NC_4_0;gernotkunz;gernotkunz;;;4/11/2022 09:57;;COORDINATE_ROUNDED
3067612232;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/66718421;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;;SPECIES;Puma concolor (Linnaeus, 1771);Puma concolor;;CR;;Puntarenas;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;9.792021;-84.593712;1000.0;;;;;;26/06/2015;26;6;2015;2435099;2435099;HUMAN_OBSERVATION;iNaturalist;Observations;66718421;;J Mollenhauer;18/12/2020 01:09;CC_BY_NC_4_0;J Mollenhauer;J Mollenhauer;;;4/11/2022 09:56;StillImage;COORDINATE_ROUNDED
3039288467;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/69073331;Animalia;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus pardalis;;SPECIES;Leopardus pardalis (Linnaeus, 1758);Leopardus pardalis;;CR;;Limón;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;9.642406;-82.784176;89.0;;;;;;13/12/2020;13;12;2020;2434982;2434982;HUMAN_OBSERVATION;iNaturalist;Observations;69073331;;Nicholas Hess;5/2/2021 00:07;CC_BY_NC_4_0;Nicholas Hess;Nicholas Hess;;;4/11/2022 09:56;StillImage;COORDINATE_ROUNDED
